SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,4410 Falls Bridge Dr Unit H,Baltimore,MD,21211,30000,,,,561,,,,53,,,,,https://www.redfin.com/MD/Baltimore/4410-Falls-Bridge-Dr-21211/unit-H/home/10872403,,,N,Y,39.3434433,-76.6458662
PAST SALE,December-30-2021,Condo/Co-op,4 Long Stream Ct Unit T-1,Baltimore,MD,21209,115000,1,1.0,ROCKLAND RUN,953,,1976,,121,219,Sold,,,https://www.redfin.com/MD/Baltimore/4-Longstream-Ct-21209/unit-T1/home/9543664,BRIGHT MLS,MDBC2012230,N,Y,39.3881947,-76.6669444
PAST SALE,April-21-2022,Condo/Co-op,4000 N Charles St #705,Baltimore,MD,21218,128000,1,1.0,Ward 12,830,,1979,,154,770,Sold,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-705/home/10836779,BRIGHT MLS,MDBA2029740,N,Y,39.338107,-76.618955
PAST SALE,,Condo/Co-op,1 E University Pkwy #303,Baltimore,MD,21218,89900,,,,916,,1965,,98,,,,,https://www.redfin.com/MD/Baltimore/1-E-University-Pkwy-21218/unit-303/home/10853969,,,N,Y,39.3313784,-76.6169047
PAST SALE,,Condo/Co-op,4401 Roland Ave #414,Baltimore,MD,21210,138825,,,,871,,,,159,,,,,https://www.redfin.com/MD/Baltimore/4401-Roland-Ave-21210/unit-414/home/11156556,,,N,Y,39.3433409,-76.6344573
PAST SALE,,Condo/Co-op,111 Hamlet Hill Rd #511,Baltimore,MD,21210,145000,,,,973,,,,149,,,,,https://www.redfin.com/MD/Baltimore/111-Hamlet-Hill-Rd-21210/unit-511/home/11161912,,,N,Y,39.3564137,-76.6481741
PAST SALE,September-23-2021,Condo/Co-op,111 Hamlet Hill Rd #810,Baltimore,MD,21210,135000,1,1.5,Ward 27,961,,1976,,140,545,Sold,,,https://www.redfin.com/MD/Baltimore/111-Hamlet-Hill-Rd-21210/unit-810/home/11161971,BRIGHT MLS,MDBA2012000,N,Y,39.3564137,-76.6481741
PAST SALE,,Condo/Co-op,1 E University Pkwy #708,Baltimore,MD,21218,72000,,,,828,,1965,,87,,,,,https://www.redfin.com/MD/Baltimore/1-E-University-Pkwy-21218/unit-708/home/10854083,,,N,Y,39.3313784,-76.6169047
PAST SALE,,Condo/Co-op,1101 St Paul St #1403,Baltimore,MD,21202,119000,,,,849,,,,140,,,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-1403/home/10834893,,,N,Y,39.3026522,-76.6140583
PAST SALE,March-17-2021,Condo/Co-op,1101 Saint Paul St #408,Baltimore,MD,21202,89500,1,1.0,Ward 11,849,,1965,,105,351,Sold,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-408/home/10834593,BRIGHT MLS,MDBA526694,N,Y,39.3026522,-76.6140583
PAST SALE,,Condo/Co-op,325 Homeland Southway Unit 1A,Baltimore,MD,21212,90000,,,,854,,,,105,,,,,https://www.redfin.com/MD/Baltimore/325-Homeland-Southway-21212/unit-1A/home/11208102,,,N,Y,39.3528041,-76.6157509
PAST SALE,,Condo/Co-op,4401 Roland Ave #110,Baltimore,MD,21210,90000,,,,901,,,,100,,,,,https://www.redfin.com/MD/Baltimore/4401-Roland-Ave-21210/unit-110/home/11156401,,,N,Y,39.3433409,-76.6344573
PAST SALE,April-15-2021,Condo/Co-op,110 Cross Keys Rd Unit R110A,Baltimore,MD,21210,60000,1,1.0,Ward 27,616,,1972,,97,261,Sold,,,https://www.redfin.com/MD/Baltimore/110-Cross-Keys-Rd-21210/unit-R110A/home/11162270,BRIGHT MLS,MDBA533998,N,Y,39.3594385,-76.6467597
PAST SALE,,Condo/Co-op,11 Suntop Ct Unit T1,Baltimore,MD,21209,105000,,,,962,,,,109,,,,,https://www.redfin.com/MD/Baltimore/11-Suntop-Ct-21209/unit-T1/home/9543980,,,N,Y,39.3871065,-76.6658754
PAST SALE,,Condo/Co-op,3601 Clarks Ln #304,Baltimore,MD,21215,58000,,,,892,,,,65,,,,,https://www.redfin.com/MD/Baltimore/3601-Clarks-Ln-21215/unit-304/home/11181587,,,N,Y,39.3614406,-76.6999917
PAST SALE,April-6-2022,Condo/Co-op,7111 Park Heights Ave #805,Baltimore,MD,21215,85000,1,1.0,Ward 27,1006,,1970,,84,717,Sold,,,https://www.redfin.com/MD/Baltimore/7111-Park-Heights-Ave-21215/unit-805/home/11175080,BRIGHT MLS,MDBA2012096,N,Y,39.367198,-76.7049263
