SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-28-2021,Condo/Co-op,1309 N Calvert St #2,Baltimore,MD,21202,200000,2,2,Ward 11,901,,2007,,222,210,Sold,,,https://www.redfin.com/MD/Baltimore/1309-N-Calvert-St-21202/unit-2/home/12415754,BRIGHT MLS,MDBA533226,N,Y,39.3049431,-76.6131218
PAST SALE,,Condo/Co-op,1200 Steuart St #1039,Baltimore,MD,21230,399000,,,,2238,,2008,,178,,,,,https://www.redfin.com/MD/Baltimore/1200-Steuart-St-21230/unit-1039/home/23455084,,,N,Y,39.2697734,-76.5886798
PAST SALE,,Condo/Co-op,1726 Aliceanna St Unit 306-NB,Baltimore,MD,21231,250000,,,,1027,,1920,,243,,,,,https://www.redfin.com/MD/Baltimore/1726-Aliceanna-St-21231/unit-306-NB/home/11892330,,,N,Y,39.2838964,-76.5918197
PAST SALE,,Condo/Co-op,1200 Steuart St #1046,Baltimore,MD,21230,407350,,,,2091,,2008,,195,,,,,https://www.redfin.com/MD/Baltimore/1200-Steuart-St-21230/unit-1046/home/23463830,,,N,Y,39.2697734,-76.5886798
PAST SALE,,Condo/Co-op,22 S Howard St Unit R-403,Baltimore,MD,21201,156000,,,,1117,,2006,,140,,,,,https://www.redfin.com/MD/Baltimore/22-S-Howard-St-21201/unit-R-403/home/11892097,,,N,Y,39.2882628,-76.6195569
PAST SALE,November-10-2021,Condo/Co-op,414 Water St #1103,Baltimore,MD,21202,240000,2,2,Ward 4,1044,,2007,,230,644,Sold,,,https://www.redfin.com/MD/Baltimore/414-Water-St-21202/unit-1103/home/12546809,BRIGHT MLS,MDBA2010440,N,Y,39.2887343,-76.6092485
PAST SALE,,Townhouse,1004 Oldham St,Baltimore,MD,21224,310000,,2.5,,1951,784,2009,,159,,,,,https://www.redfin.com/MD/Baltimore/1004-Oldham-St-21224/home/11892695,,,N,Y,39.2817542,-76.5556755
PAST SALE,,Condo/Co-op,2702 Lighthouse Pt E #714,Baltimore,MD,21224,330000,,,,1064,,2006,,310,,,,,https://www.redfin.com/MD/Baltimore/2702-Lighthouse-Pt-E-21224/unit-714/home/12547747,,,N,Y,39.2787363,-76.5776487
PAST SALE,,Condo/Co-op,5307 Wyndholme Cir #303,Baltimore,MD,21229,169000,,,,1330,,2009,,127,,,,,https://www.redfin.com/MD/Baltimore/5307-Wyndholme-Cir-21229/unit-303/home/28546633,,,N,Y,39.2783801,-76.7036329
PAST SALE,May-12-2020,Condo/Co-op,100 Harborview Dr #1809,Baltimore,MD,21230,260000,2,2,HARBORVIEW TOWER,1500,,2001,,173,2303,Sold,,,https://www.redfin.com/MD/Baltimore/100-Harborview-Dr-21230/unit-1809/home/11222594,BRIGHT MLS,MDBA470700,N,Y,39.279369,-76.6043825
PAST SALE,February-26-2021,Townhouse,117 N Bond St,Baltimore,MD,21231,125000,2,1,Ward 6,1132,,2004,,110,175,Sold,,,https://www.redfin.com/MD/Baltimore/117-N-Bond-St-21231/home/11222555,BRIGHT MLS,MDBA500182,N,Y,39.2928487,-76.5957117
PAST SALE,,Townhouse,600 Archer St,Baltimore,MD,21230,249000,,3,,1216,832,2009,,205,,,,,https://www.redfin.com/MD/Baltimore/600-Archer-St-21230/home/28546754,,,N,Y,39.2819929,-76.630204
